id,employee_code,job_title,gender,current_age,retirement_age,hire_date,years_at_company,year_at_company_calc,education_level_id,department_id,employee_status_id
e1b5f4c3-2d17-4f2d-9a09-4e92c3f73fe6,10364,Consultant,Female,51,60,2015-07-15,9,11,dfef9b1b-185b-4044-ae63-5d7f1793ec39,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
a037fe81-ece0-4764-b24d-0717c1e4def1,10365,Engineer,Female,52,60,2014-12-31,9,12,dfef9b1b-185b-4044-ae63-5d7f1793ec39,16150621-7cec-4b0b-9778-0f3ff2ae42e1,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
2b9cea70-7003-451e-a220-6fdb28eb6089,10366,Consultant,Male,27,60,2019-06-13,5,7,dfef9b1b-185b-4044-ae63-5d7f1793ec39,d5d7b410-af1d-4b92-9f03-c8ba7a9524ce,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
1e735f80-ba3f-4a32-8baa-59a8b31f6dd2,10367,Technician,Female,49,60,2020-10-24,3,6,dfef9b1b-185b-4044-ae63-5d7f1793ec39,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
92d16add-c8d9-48d2-8e00-71484b8dddc6,10368,Technician,Female,24,60,2021-07-02,3,5,9575c642-ebcf-4bc7-9ae9-67805baa4173,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
4f63124d-a5c1-4b00-94f3-8f2983552d8a,10369,Developer,Male,43,60,2021-05-15,3,5,fe904c86-43a8-473d-8f97-7e8310763ca8,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
84c350a5-52a0-40db-801e-8147b7c56991,10370,Engineer,Male,26,60,2024-03-28,0,2,9575c642-ebcf-4bc7-9ae9-67805baa4173,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
7a465b52-f1c3-4833-8dba-f0c91a2a5614,10371,Specialist,Male,22,60,2018-03-16,6,8,dfef9b1b-185b-4044-ae63-5d7f1793ec39,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
eaa15b1e-6312-4582-b0c2-fabda95716fd,10372,Specialist,Male,51,60,2023-05-18,1,3,fe904c86-43a8-473d-8f97-7e8310763ca8,b19c0c70-9781-4403-8d2f-73edfa608282,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
02800e2c-e34f-4eb8-924d-0bb9cf974523,10373,Manager,Male,47,60,2023-06-14,1,3,9575c642-ebcf-4bc7-9ae9-67805baa4173,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
af85e7ec-13e4-4760-b927-735659ac45d4,10374,Specialist,Male,42,60,2018-02-13,6,8,dfef9b1b-185b-4044-ae63-5d7f1793ec39,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
1cc79f37-7a0b-446f-ab99-5503efbcbead,10375,Consultant,Male,43,60,2020-10-07,3,6,9575c642-ebcf-4bc7-9ae9-67805baa4173,b19c0c70-9781-4403-8d2f-73edfa608282,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
d20f4a73-3be8-4b73-a4dd-b05dd050907b,10376,Engineer,Male,45,60,2016-10-31,7,10,9575c642-ebcf-4bc7-9ae9-67805baa4173,d5d7b410-af1d-4b92-9f03-c8ba7a9524ce,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
08eb1510-6fad-45e1-bb49-31a6d7b448d9,10377,Developer,Male,29,60,2016-08-12,8,10,f2d83c5c-3cdb-448b-9161-322bf9d445f8,16150621-7cec-4b0b-9778-0f3ff2ae42e1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
41cfd871-e4cb-4029-9127-cb7372da5d32,10378,Analyst,Male,48,60,2021-11-19,2,5,dfef9b1b-185b-4044-ae63-5d7f1793ec39,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
3493fdb0-999a-48db-bd90-aed9308ac5d0,10379,Developer,Male,60,60,2020-06-21,4,6,9575c642-ebcf-4bc7-9ae9-67805baa4173,d5d7b410-af1d-4b92-9f03-c8ba7a9524ce,08b879ae-52de-43c3-b82c-78d28a4fbb79
ed1d3bb1-ff8e-491c-a53d-313145e2c33d,10380,Developer,Female,53,60,2019-01-17,5,7,9575c642-ebcf-4bc7-9ae9-67805baa4173,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
e3bf7e63-664c-477b-adae-c57c034b7ee0,10381,Specialist,Male,25,60,2019-12-11,4,7,fe904c86-43a8-473d-8f97-7e8310763ca8,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
e8c756d7-5319-4353-a366-044f9c971b22,10382,Analyst,Male,58,60,2017-02-26,7,9,9575c642-ebcf-4bc7-9ae9-67805baa4173,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
e1f86a60-c7c2-479d-951f-94ffcfd4268b,10383,Technician,Male,51,60,2017-01-02,7,9,fe904c86-43a8-473d-8f97-7e8310763ca8,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
0665ed15-e655-4c1f-9102-0f9ac6c10e6d,10384,Technician,Male,55,60,2021-07-10,3,5,9575c642-ebcf-4bc7-9ae9-67805baa4173,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
b5f7674f-ff3e-4396-b729-2dff06235477,10385,Analyst,Male,36,60,2020-08-23,4,6,9575c642-ebcf-4bc7-9ae9-67805baa4173,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
e845ed67-e04c-40e0-a573-f6c593ee7d6e,10386,Manager,Male,27,60,2018-03-01,6,8,9575c642-ebcf-4bc7-9ae9-67805baa4173,b19c0c70-9781-4403-8d2f-73edfa608282,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
04390e5c-9483-4856-b1f4-6d0fb1127f35,10387,Specialist,Female,39,60,2022-01-13,2,4,9575c642-ebcf-4bc7-9ae9-67805baa4173,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
aaff8044-182a-44d8-b27e-4238133c9dfa,10388,Engineer,Female,25,60,2022-01-22,2,4,9575c642-ebcf-4bc7-9ae9-67805baa4173,16150621-7cec-4b0b-9778-0f3ff2ae42e1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
f0969791-23c7-44cc-baba-c34ae9a1474d,10389,Consultant,Male,54,60,2020-06-20,4,6,9575c642-ebcf-4bc7-9ae9-67805baa4173,0770860a-2b58-4f69-aa68-d0cc7d7d3012,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
4c46d596-cca7-4b6a-9cd3-4a92ce672505,10390,Consultant,Male,52,60,2017-08-22,7,9,dfef9b1b-185b-4044-ae63-5d7f1793ec39,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
a58dca15-580d-4b26-a892-7b80e237c3a6,10391,Manager,Female,22,60,2020-12-13,3,6,dfef9b1b-185b-4044-ae63-5d7f1793ec39,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
68a875db-b732-457c-af8f-16e5c43e6d27,10392,Developer,Male,33,60,2020-11-25,3,6,9575c642-ebcf-4bc7-9ae9-67805baa4173,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
387abf6b-87f8-4cb2-bdf4-8e1d452f1b73,10393,Consultant,Male,26,60,2023-07-26,1,3,9575c642-ebcf-4bc7-9ae9-67805baa4173,d5d7b410-af1d-4b92-9f03-c8ba7a9524ce,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
51e75298-ffad-49bc-8fa9-a26786713a26,10394,Consultant,Female,59,60,2022-05-19,2,4,dfef9b1b-185b-4044-ae63-5d7f1793ec39,16150621-7cec-4b0b-9778-0f3ff2ae42e1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
de644aa0-5afe-4b4b-98ca-6d08b30dfae0,10395,Technician,Female,29,60,2024-03-04,0,2,dfef9b1b-185b-4044-ae63-5d7f1793ec39,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
c3f3ccbc-c080-45f9-bd37-9ff72642b3c1,10396,Developer,Female,29,60,2015-09-03,9,11,9575c642-ebcf-4bc7-9ae9-67805baa4173,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
52c05e70-fd91-42a4-85d4-524df9420af1,10397,Manager,Male,39,60,2023-04-02,1,3,dfef9b1b-185b-4044-ae63-5d7f1793ec39,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
12ab7aa2-ea45-4d25-b8f9-1df6ff71624a,10398,Specialist,Male,42,60,2021-08-10,3,5,fe904c86-43a8-473d-8f97-7e8310763ca8,16150621-7cec-4b0b-9778-0f3ff2ae42e1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
cc967be0-bb94-4224-a985-2039d714c515,10399,Analyst,Male,56,60,2019-05-17,5,7,9575c642-ebcf-4bc7-9ae9-67805baa4173,0770860a-2b58-4f69-aa68-d0cc7d7d3012,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
9d3c0f4b-b14d-4bae-8099-e2ff85b2603d,10400,Manager,Male,26,60,2015-07-17,9,11,9575c642-ebcf-4bc7-9ae9-67805baa4173,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
ca12ee6e-35da-454c-b8bd-15fb72c48b62,10401,Technician,Female,42,60,2017-02-24,7,9,9575c642-ebcf-4bc7-9ae9-67805baa4173,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
8cbc8670-1a08-4f35-bf77-46aa3a206fb2,10402,Consultant,Male,59,60,2018-10-16,5,8,dfef9b1b-185b-4044-ae63-5d7f1793ec39,16150621-7cec-4b0b-9778-0f3ff2ae42e1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
3b706268-04b5-4833-9546-ef7e58e1632b,10403,Analyst,Female,46,60,2018-04-25,6,8,dfef9b1b-185b-4044-ae63-5d7f1793ec39,0770860a-2b58-4f69-aa68-d0cc7d7d3012,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
3e664e4c-ca3f-48d5-8d2d-39e2ec3b4a59,10404,Developer,Other,47,60,2018-01-05,6,8,f2d83c5c-3cdb-448b-9161-322bf9d445f8,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
26fba75c-802b-4c0e-8677-fb7db3b69f1f,10405,Technician,Male,51,60,2016-03-25,8,10,9575c642-ebcf-4bc7-9ae9-67805baa4173,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
3317ecad-fc5b-4526-9b00-22d0013d43d1,10406,Analyst,Female,27,60,2020-08-05,4,6,dfef9b1b-185b-4044-ae63-5d7f1793ec39,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
2795b7cb-edbc-477d-a284-77bbe227a965,10407,Technician,Female,57,60,2020-11-15,3,6,9575c642-ebcf-4bc7-9ae9-67805baa4173,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
97d897e0-9712-4593-ad48-1909060cbf4a,10408,Specialist,Male,32,60,2015-12-14,8,11,9575c642-ebcf-4bc7-9ae9-67805baa4173,1a9e7efd-d15b-48db-b9eb-350930cfcf82,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
39741147-21fc-42b9-996f-f2d9ef999291,10409,Engineer,Male,43,60,2015-06-20,9,11,fe904c86-43a8-473d-8f97-7e8310763ca8,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
d6bb56fc-166c-47a4-8f77-32a349ac4f41,10410,Engineer,Male,34,60,2017-09-03,7,9,dfef9b1b-185b-4044-ae63-5d7f1793ec39,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
5bc02576-8cd1-491d-a309-6acca63bc5ff,10411,Engineer,Male,40,60,2018-11-27,5,8,dfef9b1b-185b-4044-ae63-5d7f1793ec39,16150621-7cec-4b0b-9778-0f3ff2ae42e1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
a2fc048e-5145-4c6b-a432-b427d5322a96,10412,Manager,Male,31,60,2017-01-13,7,9,dfef9b1b-185b-4044-ae63-5d7f1793ec39,0770860a-2b58-4f69-aa68-d0cc7d7d3012,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
2dd57e9a-987e-4d93-8a9c-8a575d1a106d,10413,Developer,Male,26,60,2020-12-17,3,6,dfef9b1b-185b-4044-ae63-5d7f1793ec39,16150621-7cec-4b0b-9778-0f3ff2ae42e1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
0b7cb2dd-dd9b-4507-8b68-6300ae00b3cc,10414,Analyst,Female,58,60,2024-04-17,0,2,9575c642-ebcf-4bc7-9ae9-67805baa4173,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
0745e8b8-1c97-4d51-bed8-370f99039358,10415,Consultant,Female,59,60,2023-04-01,1,3,9575c642-ebcf-4bc7-9ae9-67805baa4173,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
97bae2f2-f6e8-492f-a058-cc04240b2f9b,10416,Technician,Female,35,60,2014-12-09,9,12,fe904c86-43a8-473d-8f97-7e8310763ca8,b19c0c70-9781-4403-8d2f-73edfa608282,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
21515da6-551c-4b48-8782-44b229824e01,10417,Analyst,Female,42,60,2016-10-23,7,10,fe904c86-43a8-473d-8f97-7e8310763ca8,d5d7b410-af1d-4b92-9f03-c8ba7a9524ce,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
40af778c-e399-4c5c-8c72-214fcbe239f4,10418,Technician,Female,53,60,2020-02-01,4,6,9575c642-ebcf-4bc7-9ae9-67805baa4173,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
4159fc8d-5747-47e2-9c78-6562a7eb4a35,10419,Manager,Other,37,60,2019-08-21,5,7,9575c642-ebcf-4bc7-9ae9-67805baa4173,0770860a-2b58-4f69-aa68-d0cc7d7d3012,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
fd659c0c-58ce-42fb-9e92-13a05afc7a84,10420,Engineer,Male,38,60,2015-01-18,9,11,9575c642-ebcf-4bc7-9ae9-67805baa4173,b19c0c70-9781-4403-8d2f-73edfa608282,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
3e673c19-c377-4b4c-8608-9b153e8df89c,10421,Developer,Male,35,60,2018-01-20,6,8,dfef9b1b-185b-4044-ae63-5d7f1793ec39,0770860a-2b58-4f69-aa68-d0cc7d7d3012,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
3e2ab8dc-95bd-475b-b088-76dc5795a957,10422,Consultant,Female,42,60,2015-08-11,9,11,fe904c86-43a8-473d-8f97-7e8310763ca8,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
dc1b5025-53c8-45d1-a472-675af2c94dce,10423,Consultant,Female,60,60,2021-11-08,2,5,dfef9b1b-185b-4044-ae63-5d7f1793ec39,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,08b879ae-52de-43c3-b82c-78d28a4fbb79
be1ce7f2-1c44-44fd-ae62-5f7cf8af788c,10424,Developer,Female,27,60,2021-05-22,3,5,fe904c86-43a8-473d-8f97-7e8310763ca8,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
682d6c2f-ba55-4d67-8b86-f28d3fe7ef82,10425,Manager,Female,41,60,2021-04-15,3,5,dfef9b1b-185b-4044-ae63-5d7f1793ec39,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
307e517c-64b9-47ec-a63d-c52f5d9b845e,10426,Analyst,Female,35,60,2021-02-26,3,5,9575c642-ebcf-4bc7-9ae9-67805baa4173,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
4cf692a1-50c2-443b-b066-b70e28b36e18,10427,Consultant,Male,38,60,2022-07-03,2,4,9575c642-ebcf-4bc7-9ae9-67805baa4173,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
3c8477d0-9c39-4d02-a1f2-559c5832b762,10428,Manager,Male,23,60,2024-09-01,0,2,dfef9b1b-185b-4044-ae63-5d7f1793ec39,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
8f63f686-f34a-4b45-8945-47c6eb4811f8,10429,Specialist,Male,59,60,2015-08-19,9,11,9575c642-ebcf-4bc7-9ae9-67805baa4173,d5d7b410-af1d-4b92-9f03-c8ba7a9524ce,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
d0bb6c3d-88d8-4558-80a2-316350f050c7,10430,Technician,Female,51,60,2024-04-11,0,2,9575c642-ebcf-4bc7-9ae9-67805baa4173,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
bc2d4254-f2f2-4b44-af00-664014be356a,10431,Engineer,Female,44,60,2022-10-08,1,4,9575c642-ebcf-4bc7-9ae9-67805baa4173,b19c0c70-9781-4403-8d2f-73edfa608282,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
c8b03679-3acd-418a-8035-ae2c9081975f,10432,Engineer,Female,24,60,2021-06-30,3,5,9575c642-ebcf-4bc7-9ae9-67805baa4173,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
e40b12c8-a397-48c5-82e0-0c99981aa496,10433,Developer,Male,45,60,2016-03-13,8,10,9575c642-ebcf-4bc7-9ae9-67805baa4173,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
b86c9ad2-4493-4c82-bb4b-fc69439b1f35,10434,Technician,Male,27,60,2021-12-29,2,5,9575c642-ebcf-4bc7-9ae9-67805baa4173,16150621-7cec-4b0b-9778-0f3ff2ae42e1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
d27430bc-70a8-48d8-8288-d0d6c027eb3e,10435,Developer,Female,40,60,2016-10-17,7,10,dfef9b1b-185b-4044-ae63-5d7f1793ec39,b19c0c70-9781-4403-8d2f-73edfa608282,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
92543c39-b4b2-40db-88ce-098daeb5ffc2,10436,Technician,Other,51,60,2022-09-13,1,4,9575c642-ebcf-4bc7-9ae9-67805baa4173,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
d1456c2c-c30b-45c8-8da4-e9d538fdc82b,10437,Manager,Female,30,60,2020-03-18,4,6,9575c642-ebcf-4bc7-9ae9-67805baa4173,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
4748fe7f-b47a-421a-9ae1-d06952613812,10438,Manager,Female,23,60,2017-10-28,6,9,dfef9b1b-185b-4044-ae63-5d7f1793ec39,0770860a-2b58-4f69-aa68-d0cc7d7d3012,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
55fece13-1719-42de-9941-f619211c05cf,10439,Consultant,Male,34,60,2019-06-06,5,7,dfef9b1b-185b-4044-ae63-5d7f1793ec39,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
d2abb1b8-c529-45a7-80de-aab95f84013a,10440,Analyst,Male,60,60,2015-12-18,8,11,fe904c86-43a8-473d-8f97-7e8310763ca8,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,08b879ae-52de-43c3-b82c-78d28a4fbb79
0d4df583-ff5c-4277-864c-9cdd2e8af0ff,10441,Engineer,Female,48,60,2024-06-21,0,2,9575c642-ebcf-4bc7-9ae9-67805baa4173,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
479cb9f0-8626-4add-b387-97553518e370,10442,Analyst,Female,47,60,2024-02-21,0,2,f2d83c5c-3cdb-448b-9161-322bf9d445f8,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
9f8bfed3-456d-457d-9d9e-747b467ed86b,10443,Developer,Male,32,60,2019-11-20,4,7,9575c642-ebcf-4bc7-9ae9-67805baa4173,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
0fb70c27-6cdc-4142-a139-792db594b939,10444,Specialist,Male,34,60,2016-06-09,8,10,9575c642-ebcf-4bc7-9ae9-67805baa4173,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
220bff16-e8f8-4324-9162-2222ba88579e,10445,Technician,Male,34,60,2021-02-26,3,5,fe904c86-43a8-473d-8f97-7e8310763ca8,b19c0c70-9781-4403-8d2f-73edfa608282,a4d9b2c6-1058-46cd-be41-59ba0e3671b7
5a973061-dd16-4e56-b6c3-c486d6aeb7d2,10446,Consultant,Male,38,60,2015-08-18,9,11,9575c642-ebcf-4bc7-9ae9-67805baa4173,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
ce091598-2696-4cb7-9086-7f2bfb472f47,10447,Developer,Female,57,60,2020-05-15,4,6,fe904c86-43a8-473d-8f97-7e8310763ca8,d5d7b410-af1d-4b92-9f03-c8ba7a9524ce,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
a8b4a3d5-eb90-48d4-82eb-7d36bac8aaed,10448,Consultant,Female,45,60,2019-08-16,5,7,dfef9b1b-185b-4044-ae63-5d7f1793ec39,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
ea1837ae-2c25-461a-bc2d-1367096d4c10,10449,Technician,Male,22,60,2018-02-07,6,8,fe904c86-43a8-473d-8f97-7e8310763ca8,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
f90fcc3b-32c4-4d76-a372-3fcfbe562b27,10450,Consultant,Female,27,60,2019-11-15,4,7,dfef9b1b-185b-4044-ae63-5d7f1793ec39,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
5da2aa83-b06b-4c0e-9005-c66504705223,10451,Manager,Female,24,60,2018-07-23,6,8,fe904c86-43a8-473d-8f97-7e8310763ca8,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
8e6836e8-6e21-4269-bee2-61d488f98273,10452,Analyst,Male,25,60,2019-07-12,5,7,9575c642-ebcf-4bc7-9ae9-67805baa4173,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
877eced3-8876-42b2-be65-c63cbd253f00,10453,Technician,Female,60,60,2020-04-07,4,6,fe904c86-43a8-473d-8f97-7e8310763ca8,d5d7b410-af1d-4b92-9f03-c8ba7a9524ce,08b879ae-52de-43c3-b82c-78d28a4fbb79
320cc0e7-519b-4637-aa51-9ff275ec7bb3,10454,Consultant,Female,56,60,2017-07-28,7,9,dfef9b1b-185b-4044-ae63-5d7f1793ec39,b19c0c70-9781-4403-8d2f-73edfa608282,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
1bb0745a-8ebc-4a37-9a35-05a06f4d7348,10455,Developer,Female,55,60,2024-06-30,0,2,dfef9b1b-185b-4044-ae63-5d7f1793ec39,5a4173de-a8b0-4082-8d02-941c2ec3aab1,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
1c29878f-b5c5-49d5-96f8-6f97bb08784f,10456,Developer,Male,40,60,2014-12-03,9,12,9575c642-ebcf-4bc7-9ae9-67805baa4173,8e67a935-d9f0-4577-90b5-d0d0fa2f4bab,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
e9ee54b5-e029-4072-9fcd-350a3578d3ad,10457,Analyst,Male,46,60,2017-06-14,7,9,dfef9b1b-185b-4044-ae63-5d7f1793ec39,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
d92a45b9-f39b-4a98-b0b1-fc574e7fbfb6,10458,Analyst,Male,55,60,2022-10-24,1,4,fe904c86-43a8-473d-8f97-7e8310763ca8,b19c0c70-9781-4403-8d2f-73edfa608282,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
fb7d6185-d708-4fe2-a35e-0bfe6e08e4d7,10459,Consultant,Male,36,60,2021-08-04,3,5,dfef9b1b-185b-4044-ae63-5d7f1793ec39,0770860a-2b58-4f69-aa68-d0cc7d7d3012,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
a6188024-a077-4105-a85f-704e89f65b08,10460,Engineer,Female,55,60,2015-03-07,9,11,dfef9b1b-185b-4044-ae63-5d7f1793ec39,eaf4a20e-e688-4807-ad47-78566d866bd3,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
bba9763f-84c5-481f-baf5-13ec310442d2,10461,Specialist,Male,40,60,2015-01-14,9,11,9575c642-ebcf-4bc7-9ae9-67805baa4173,1045f474-caec-4cf8-9cb3-f6ff4481e6f4,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
f4bd9653-67f2-4fbb-a494-f671ed14dd00,10462,Technician,Female,59,60,2024-03-06,0,2,dfef9b1b-185b-4044-ae63-5d7f1793ec39,d5d7b410-af1d-4b92-9f03-c8ba7a9524ce,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
8e2ad3d8-38f9-4046-bd64-c021eb37feed,10463,Developer,Male,44,60,2016-07-16,8,10,fe904c86-43a8-473d-8f97-7e8310763ca8,1a9e7efd-d15b-48db-b9eb-350930cfcf82,6d0e2af7-52bb-4fe7-a2b2-27a9caf9a238
